time,funding_rate,mark_price
1653523200005,7.516e-05,
1653552000001,0.0001,
1653580800000,7.21e-06,
1653609600007,0.0001,
1653638400008,0.0001,
1653667200000,0.0001,
1653696000018,0.0001,
1653724800016,8.712e-05,
1653753600013,0.0001,
1653782400000,0.0001,
1653811200025,0.0001,
1653840000002,0.0001,
1653868800000,0.0001,
1653897600013,0.0001,
1653926400005,0.0001,
1653955200016,0.0001,
1653984000000,0.0001,
1654012800000,0.0001,
1654041600000,0.0001,
1654070400011,0.0001,
1654099200000,0.0001,
1654128000000,-1.452e-05,
1654156800006,2.265e-05,
1654185600021,2.107e-05,
1654214400016,-3.378e-05,
1654243200016,-1.456e-05,
1654272000012,6.937e-05,
1654300800005,2.7e-06,
1654329600000,4.795e-05,
1654358400007,5.506e-05,
1654387200005,4.358e-05,
1654416000015,2.828e-05,
1654444800000,4.753e-05,
1654473600000,6.036e-05,
1654502400017,9.656e-05,
1654531200000,0.0001,
1654560000000,0.0001,
1654588800011,-0.00010234,
1654617600000,-3.705e-05,
1654646400008,0.0001,
1654675200020,0.0001,
1654704000012,0.0001,
1654732800000,0.0001,
1654761600000,9.106e-05,
1654790400000,0.0001,
1654819200009,0.0001,
1654848000000,9.289e-05,
1654876800006,3.503e-05,
1654905600018,1.762e-05,
1654934400014,3.79e-06,
1654963200000,6.606e-05,
1654992000015,0.0001,
1655020800019,5.63e-06,
1655049600010,4.39e-06,
1655078400009,5.616e-05,
1655107200000,-3.182e-05,
1655136000007,-5.8e-06,
1655164800013,4.088e-05,
1655193600008,-0.00010037,
1655222400006,-5.186e-05,
1655251200000,-2.077e-05,
1655280000016,-7.24e-05,
1655308800008,-6.66e-06,
1655337600009,-4.114e-05,
1655366400016,4.475e-05,
1655395200000,-5.277e-05,
1655424000008,-2.222e-05,
1655452800003,-9.486e-05,
1655481600000,5.092e-05,
1655510400020,7.356e-05,
1655539200025,4.575e-05,
1655568000014,5.227e-05,
1655596800012,4.243e-05,
1655625600012,-4.559e-05,
1655654400008,7.239e-05,
1655683200016,8.73e-06,
1655712000000,-5.4e-06,
1655740800013,6.08e-05,
1655769600012,0.0001,
1655798400018,4.967e-05,
1655827200010,2.028e-05,
1655856000000,1.78e-06,
1655884800001,-2.982e-05,
1655913600012,-1.64e-05,
1655942400000,-8.72e-06,
1655971200000,-1.577e-05,
1656000000016,-2.656e-05,
1656028800005,6.006e-05,
1656057600004,0.0001,
1656086400018,0.0001,
1656115200001,2.621e-05,
1656144000010,0.0001,
1656172800000,0.0001,
1656201600002,0.0001,
1656230400016,0.0001,
1656259200006,6.69e-06,
1656288000008,7.82e-05,
1656316800000,3.533e-05,
1656345600016,6.102e-05,
1656374400016,-2.586e-05,
1656403200001,-5.613e-05,
1656432000005,2.435e-05,
1656460800000,4.188e-05,
1656489600013,8.335e-05,
1656518400000,5.319e-05,
1656547200000,3.24e-06,
1656576000000,-5.159e-05,
1656604800000,-0.00015879,
1656633600001,-8.786e-05,
1656662400017,3.106e-05,
1656691200005,-8.061e-05,
1656720000000,-2.913e-05,
1656748800000,5.218e-05,
1656777600008,2.12e-05,
1656806400015,3.57e-05,
1656835200004,4.779e-05,
1656864000005,7.251e-05,
1656892800021,7.792e-05,
1656921600001,4.63e-05,
1656950400000,2.248e-05,
1656979200000,5.291e-05,
1657008000000,0.0001,
1657036800015,1.2e-06,
1657065600006,0.0001,
1657094400000,0.0001,
1657123200000,8.373e-05,
1657152000010,5.274e-05,
1657180800010,0.0001,
1657209600011,0.0001,
1657238400008,2.12e-06,
1657267200009,0.0001,
1657296000000,0.0001,
1657324800000,0.0001,
1657353600000,0.0001,
1657382400009,6.143e-05,
1657411200001,9.962e-05,
1657440000002,0.0001,
1657468800001,0.0001,
1657497600000,4.543e-05,
1657526400003,7.236e-05,
1657555200001,8.5e-05,
1657584000000,8.003e-05,
1657612800021,6.433e-05,
1657641600000,2.667e-05,
1657670400012,-1.204e-05,
1657699200022,6.17e-06,
1657728000005,-1.218e-05,
1657756800017,5.7e-07,
1657785600001,0.0001,
1657814400000,3.451e-05,
1657843200004,9.257e-05,
1657872000019,1.401e-05,
1657900800017,1.601e-05,
1657929600021,6.055e-05,
1657958400014,7.996e-05,
1657987200005,8e-06,
1658016000000,8.038e-05,
1658044800003,0.0001,
1658073600007,8.709e-05,
1658102400001,0.0001,
1658131200004,0.0001,
1658160000019,0.0001,
1658188800000,0.0001,
1658217600000,0.0001,
1658246400001,0.0001,
1658275200004,0.0001,
1658304000000,0.0001,
1658332800003,8.118e-05,
1658361600000,0.0001,
1658390400018,0.0001,
1658419200011,0.0001,
1658448000014,0.0001,
1658476800000,0.0001,
1658505600000,5.172e-05,
1658534400004,9.043e-05,
1658563200002,1.021e-05,
1658592000001,0.0001,
1658620800000,3.77e-05,
1658649600011,0.0001,
1658678400000,8.293e-05,
1658707200000,0.0001,
1658736000014,1.238e-05,
1658764800006,2.319e-05,
1658793600010,0.0001,
1658822400000,3.654e-05,
1658851200000,8.659e-05,
1658880000008,4.591e-05,
1658908800000,5.085e-05,
1658937600003,2.951e-05,
1658966400009,9.229e-05,
1658995200008,0.0001,
1659024000013,0.0001,
1659052800000,0.0001,
1659081600000,0.0001,
1659110400000,0.0001,
1659139200005,0.0001,
1659168000009,0.0001,
1659196800000,0.0001,
1659225600022,0.0001,
1659254400011,0.0001,
1659283200019,6.281e-05,
1659312000010,0.0001,
1659340800019,0.0001,
1659369600017,6.449e-05,
1659398400000,0.0001,
1659427200007,9.733e-05,
1659456000014,5.885e-05,
1659484800001,3.28e-06,
1659513600020,-3.96e-05,
1659542400008,4.382e-05,
1659571200001,-1.91e-06,
1659600000009,1.778e-05,
1659628800015,1.436e-05,
1659657600005,1.692e-05,
1659686400000,6.774e-05,
1659715200000,2.115e-05,
1659744000021,6.888e-05,
1659772800000,8.589e-05,
1659801600015,0.0001,
1659830400013,0.0001,
1659859200000,-7.37e-06,
1659888000014,2.401e-05,
1659916800009,0.0001,
1659945600006,2.79e-05,
1659974400000,0.0001,
1660003200020,0.0001,
1660032000000,7.92e-05,
1660060800000,0.0001,
1660089600000,-1.314e-05,
1660118400016,5.81e-06,
1660147200018,9.44e-05,
1660176000012,7.206e-05,
1660204800000,0.0001,
1660233600000,4.911e-05,
1660262400006,9.024e-05,
1660291200000,1.412e-05,
1660320000005,-3.384e-05,
1660348800012,-3.559e-05,
1660377600006,8.455e-05,
1660406400018,2.154e-05,
1660435200000,2.396e-05,
1660464000000,-3.33e-06,
1660492800000,1.239e-05,
1660521600010,-3.766e-05,
1660550400002,1.077e-05,
1660579200010,-1.339e-05,
1660608000010,3.243e-05,
1660636800002,1.56e-06,
1660665600000,2.87e-05,
1660694400020,4.66e-06,
1660723200016,2.62e-06,
1660752000001,9.364e-05,
1660780800005,8.391e-05,
1660809600012,0.0001,
1660838400013,7.171e-05,
1660867200000,0.0001,
1660896000000,2.108e-05,
1660924800009,-6.746e-05,
1660953600000,1.07e-05,
1660982400005,-6.722e-05,
1661011200000,-4.567e-05,
1661040000010,-1.957e-05,
1661068800013,-3.589e-05,
1661097600000,-3.234e-05,
1661126400011,-8.092e-05,
1661155200005,-3.215e-05,
1661184000005,4.021e-05,
1661212800000,-3.345e-05,
1661241600021,-4.031e-05,
1661270400005,8.46e-06,
1661299200017,2.509e-05,
1661328000021,-4.353e-05,
1661356800000,-3.538e-05,
1661385600003,1.28e-06,
1661414400000,1.547e-05,
1661443200004,4.481e-05,
1661472000001,-1.707e-05,
1661500800004,3.207e-05,
1661529600000,2.599e-05,
1661558400010,-2.808e-05,
1661587200007,-6.29e-05,
1661616000008,-4.396e-05,
1661644800019,-1.396e-05,
1661673600000,-8.758e-05,
1661702400000,-2.443e-05,
1661731200000,-0.00013623,
1661760000000,-0.00010056,
1661788800001,-6.193e-05,
1661817600001,1.123e-05,
1661846400005,-3.356e-05,
1661875200010,-5.903e-05,
1661904000000,-2.089e-05,
1661932800005,5.779e-05,
1661961600013,4.95e-05,
1661990400012,9.39e-05,
1662019200000,2.266e-05,
1662048000013,3.63e-05,
1662076800002,2.498e-05,
1662105600013,4.905e-05,
1662134400000,4.443e-05,
1662163200000,-1.99e-06,
1662192000002,9.442e-05,
1662220800007,1.115e-05,
1662249600008,5.88e-06,
1662278400009,5.463e-05,
1662307200000,2.119e-05,
1662336000015,8.292e-05,
1662364800013,-7.37e-06,
1662393600007,4.712e-05,
1662422400018,-2.45e-06,
1662451200020,3.43e-06,
1662480000028,3.473e-05,
1662508800013,-8.601e-05,
1662537600022,2.729e-05,
1662566400021,-3.48e-05,
1662595200010,6.2e-06,
1662624000000,3.327e-05,
1662652800003,5.667e-05,
1662681600011,1.312e-05,
1662710400000,0.0001,
1662739200000,0.0001,
1662768000003,0.0001,
1662796800000,9.764e-05,
1662825600012,0.0001,
1662854400009,7.115e-05,
1662883200012,0.0001,
1662912000005,6.712e-05,
1662940800007,0.0001,
1662969600013,8.246e-05,
1662998400000,0.0001,
1663027200004,9.965e-05,
1663056000000,0.0001,
1663084800000,0.0001,
1663113600000,-3.953e-05,
1663142400000,7.27e-06,
1663171200000,1.004e-05,
1663200000019,3.24e-06,
1663228800012,0.0001,
1663257600007,8.13e-06,
1663286400000,8.055e-05,
1663315200000,4.349e-05,
1663344000000,2.919e-05,
1663372800000,3.024e-05,
1663401600012,4.336e-05,
1663430400017,1.467e-05,
1663459200000,6.428e-05,
1663488000004,7.82e-05,
1663516800000,3.564e-05,
1663545600018,3.581e-05,
1663574400006,-9.289e-05,
1663603200010,6e-06,
1663632000007,7.813e-05,
1663660800001,5.855e-05,
1663689600000,1.721e-05,
1663718400001,5.185e-05,
1663747200005,1.478e-05,
1663776000000,2.732e-05,
1663804800000,-0.00011779,
1663833600000,-6.911e-05,
1663862400011,7.743e-05,
1663891200023,7.261e-05,
1663920000004,2.959e-05,
1663948800005,-5.008e-05,
1663977600000,2.947e-05,
1664006400005,1.676e-05,
1664035200000,5.345e-05,
1664064000010,9.99e-06,
1664092800000,3.653e-05,
1664121600003,2.593e-05,
1664150400001,-6.6e-06,
1664179200006,3.696e-05,
1664208000000,4.497e-05,
1664236800026,2.244e-05,
1664265600004,0.0001,
1664294400006,8.538e-05,
1664323200011,1.141e-05,
1664352000000,-1.071e-05,
1664380800000,5.332e-05,
1664409600010,5.681e-05,
1664438400000,7.641e-05,
1664467200000,6.685e-05,
1664496000006,0.0001,
1664524800002,0.0001,
1664553600007,0.0001,
1664582400008,3.198e-05,
1664611200011,0.0001,
1664640000000,7.005e-05,
1664668800000,4.262e-05,
1664697600000,5.816e-05,
1664726400006,5.384e-05,
1664755200000,3.996e-05,
1664784000014,8.316e-05,
1664812800010,0.0001,
1664841600006,0.0001,
1664870400004,0.0001,
1664899200013,0.0001,
1664928000000,0.0001,
1664956800000,0.0001,
1664985600012,0.0001,
1665014400008,0.0001,
1665043200002,0.0001,
1665072000006,0.0001,
1665100800000,0.0001,
1665129600000,0.0001,
1665158400007,7.513e-05,
1665187200010,3.85e-05,
1665216000004,7.345e-05,
1665244800018,4.149e-05,
1665273600000,3.246e-05,
1665302400007,1.776e-05,
1665331200011,1.951e-05,
1665360000018,6.241e-05,
1665388800000,6.069e-05,
1665417600026,0.0001,
1665446400020,0.0001,
1665475200027,0.0001,
1665504000000,0.0001,
1665532800014,0.0001,
1665561600000,0.0001,
1665590400000,0.0001,
1665619200013,7.466e-05,
1665648000016,0.0001,
1665676800009,3.936e-05,
1665705600020,3.235e-05,
1665734400000,0.0001,
1665763200009,8.395e-05,
1665792000001,4.317e-05,
1665820800005,3.772e-05,
1665849600004,4.563e-05,
1665878400012,2.735e-05,
1665907200000,4.61e-06,
1665936000010,3.394e-05,
1665964800012,3.31e-06,
1665993600010,4.84e-05,
1666022400017,6.458e-05,
1666051200010,0.0001,
1666080000008,0.0001,
1666108800000,0.0001,
1666137600007,7.598e-05,
1666166400022,0.0001,
1666195200016,0.0001,
1666224000000,0.0001,
1666252800013,6.021e-05,
1666281600000,2.095e-05,
1666310400005,4.708e-05,
1666339200018,4.483e-05,
1666368000000,-8.9e-06,
1666396800000,3.721e-05,
1666425600015,8.36e-05,
1666454400000,-3.19e-06,
1666483200025,4.152e-05,
1666512000000,1.171e-05,
1666540800004,5.174e-05,
1666569600009,0.0001,
1666598400012,0.0001,
1666627200002,2.328e-05,
1666656000013,4.327e-05,
1666684800013,9.019e-05,
1666713600000,-1.66e-06,
1666742400006,2.243e-05,
1666771200013,5.665e-05,
1666800000000,6.122e-05,
1666828800009,1.3e-07,
1666857600006,-2.276e-05,
1666886400009,1.376e-05,
1666915200000,-1.228e-05,
1666944000000,3.541e-05,
1666972800007,-2.629e-05,
1667001600000,2.484e-05,
1667030400003,4.755e-05,
1667059200010,4.205e-05,
1667088000000,-2.515e-05,
1667116800013,3.212e-05,
1667145600009,5.135e-05,
1667174400012,1.504e-05,
1667203200000,3.842e-05,
1667232000010,-4.34e-06,
1667260800000,7.22e-06,
1667289600000,-1.088e-05,
1667318400000,1.302e-05,
1667347200000,4.787e-05,
1667376000000,1.203e-05,
1667404800019,6.046e-05,
1667433600011,2.68e-05,
1667462400016,4.4e-06,
1667491200005,6.94e-05,
1667520000000,4.429e-05,
1667548800004,1.148e-05,
1667577600020,6.899e-05,
1667606400009,4.409e-05,
1667635200007,4.541e-05,
1667664000018,0.0001,
1667692800009,6.491e-05,
1667721600000,9.732e-05,
1667750400010,6.866e-05,
1667779200012,7.813e-05,
1667808000014,0.0001,
1667836800006,0.0001,
1667865600000,6.515e-05,
1667894400001,-7.88e-06,
1667923200005,9.446e-05,
1667952000000,-0.00013884,
1667980800013,7.305e-05,
1668009600004,-0.00032976,
1668038400006,-0.00119172,
1668067200000,-0.00111953,
1668096000015,-0.00023833,
1668124800000,-0.00019452,
1668153600015,-7.277e-05,
1668182400027,-5.802e-05,
1668211200007,5.3e-05,
1668240000016,-2.406e-05,
1668268800000,6.521e-05,
1668297600004,3.33e-06,
1668326400000,-7.357e-05,
1668355200017,2.816e-05,
1668384000000,-3.809e-05,
1668412800000,-7.645e-05,
1668441600000,-1.132e-05,
1668470400014,-0.00010925,
1668499200009,-0.00017664,
1668528000010,2.275e-05,
1668556800011,-0.00013216,
1668585600004,1.121e-05,
1668614400008,-6.617e-05,
1668643200000,-4.542e-05,
1668672000000,-5.138e-05,
1668700800006,-2.701e-05,
1668729600004,-2.836e-05,
1668758400016,2.398e-05,
1668787200000,9.55e-06,
1668816000000,5.556e-05,
1668844800004,7.897e-05,
1668873600024,-1.169e-05,
1668902400015,-7.79e-06,
1668931200004,3.552e-05,
1668960000000,-9.79e-06,
1668988800006,7.898e-05,
1669017600015,-1.218e-05,
1669046400000,2.302e-05,
1669075200000,-7.485e-05,
1669104000000,2.033e-05,
1669132800000,7.881e-05,
1669161600000,9.406e-05,
1669190400011,0.0001,
1669219200014,-3.9e-06,
1669248000007,5.42e-05,
1669276800014,2.012e-05,
1669305600013,6.272e-05,
1669334400004,2.058e-05,
1669363200015,4.61e-06,
1669392000000,1.329e-05,
1669420800011,3.859e-05,
1669449600000,-2.455e-05,
1669478400000,3.523e-05,
1669507200012,1.063e-05,
1669536000000,-3.066e-05,
1669564800003,3.784e-05,
1669593600015,2.303e-05,
1669622400004,5.36e-06,
1669651200011,2.1e-07,
1669680000000,4.76e-05,
1669708800015,-3.85e-06,
1669737600000,4.171e-05,
1669766400007,3.404e-05,
1669795200000,4.038e-05,
1669824000015,9.511e-05,
1669852800001,1.029e-05,
1669881600006,-5.001e-05,
1669910400000,0.0001,
1669939200001,8.203e-05,
1669968000016,2.825e-05,
1669996800017,-3.753e-05,
1670025600006,3.302e-05,
1670054400000,5.123e-05,
1670083200011,0.0001,
1670112000006,6.174e-05,
1670140800000,6.437e-05,
1670169600006,4.581e-05,
1670198400002,5.4e-07,
1670227200011,-4.218e-05,
1670256000008,4.603e-05,
1670284800014,2.206e-05,
1670313600027,4.118e-05,
1670342400009,2.305e-05,
1670371200000,7.887e-05,
1670400000000,6.58e-06,
1670428800000,-1.492e-05,
1670457600006,1.183e-05,
1670486400000,2.152e-05,
1670515200014,1.67e-06,
1670544000017,1.178e-05,
1670572800005,4.007e-05,
1670601600000,3.198e-05,
1670630400009,-1.669e-05,
1670659200010,-6.87e-06,
1670688000001,1.711e-05,
1670716800011,9.29e-06,
1670745600007,8.73e-06,
1670774400011,6.92e-06,
1670803200000,2.406e-05,
1670832000004,2.638e-05,
1670860800000,-1.67e-05,
1670889600000,3.003e-05,
1670918400018,1.971e-05,
1670947200011,0.0001,
1670976000010,0.0001,
1671004800015,0.0001,
1671033600004,0.0001,
1671062400000,0.0001,
1671091200023,0.0001,
1671120000010,5.18e-05,
1671148800016,4.842e-05,
1671177600011,5.706e-05,
1671206400001,-1.987e-05,
1671235200001,2.013e-05,
1671264000011,7.81e-05,
1671292800011,9.707e-05,
1671321600008,6.274e-05,
1671350400001,6.828e-05,
1671379200012,-6.47e-06,
1671408000000,6.468e-05,
1671436800000,3.493e-05,
1671465600000,4.496e-05,
1671494400005,5.611e-05,
1671523200016,-1.2e-07,
1671552000000,3.401e-05,
1671580800007,3.778e-05,
1671609600012,7.742e-05,
1671638400017,7.582e-05,
1671667200004,2.918e-05,
1671696000000,8.167e-05,
1671724800001,7.198e-05,
1671753600018,0.0001,
1671782400000,0.0001,
1671811200000,8.903e-05,
1671840000001,0.0001,
1671868800007,4.748e-05,
1671897600008,6.222e-05,
1671926400000,5.21e-06,
1671955200013,1.855e-05,
1671984000000,3.06e-05,
1672012800001,3.319e-05,
1672041600000,-5.064e-05,
1672070400005,2.871e-05,
1672099200005,8.655e-05,
1672128000010,1.102e-05,
1672156800006,1.951e-05,
1672185600010,4.252e-05,
1672214400010,9.764e-05,
1672243200010,2.111e-05,
1672272000011,9.985e-05,
1672300800000,8.532e-05,
1672329600008,0.0001,
1672358400000,0.0001,
1672387200000,7.132e-05,
1672416000000,0.0001,
1672444800014,0.0001,
1672473600000,0.0001,
1672502400000,0.0001,
1672531200000,0.0001,
1672560000008,0.0001,
1672588800000,6.91e-06,
1672617600000,-1.488e-05,
1672646400008,-4.356e-05,
1672675200015,2.67e-05,
1672704000003,0.0001,
1672732800018,8.977e-05,
1672761600000,3.322e-05,
1672790400000,6.489e-05,
1672819200016,3.388e-05,
1672848000011,4.931e-05,
1672876800009,5.417e-05,
1672905600011,4.436e-05,
1672934400000,7.264e-05,
1672963200005,5.587e-05,
1672992000001,6.591e-05,
1673020800000,8.658e-05,
1673049600006,2.508e-05,
1673078400017,6.71e-06,
1673107200000,0.0001,
1673136000015,5.657e-05,
1673164800000,0.0001,
1673193600010,7.452e-05,
1673222400003,5.796e-05,
1673251200000,-6.66e-06,
1673280000006,9.05e-06,
1673308800003,2.417e-05,
1673337600021,9.685e-05,
1673366400000,3.129e-05,
1673395200011,2.761e-05,
1673424000006,2.477e-05,
1673452800004,-2.11e-06,
1673481600000,7.549e-05,
1673510400000,0.0001,
1673539200000,0.0001,
1673568000004,0.0001,
1673596800000,0.0001,
1673625600018,7.16e-05,
1673654400000,8.746e-05,
1673683200001,0.00045847,
1673712000000,0.0001,
1673740800010,0.00013712,
1673769600002,0.00012434,
1673798400000,0.00019892,
1673827200010,0.0001,
1673856000007,0.0001,
1673884800000,0.0001,
1673913600004,0.0001,
1673942400005,0.0001,
1673971200001,0.0001,
1674000000008,0.0001,
1674028800009,0.0001,
1674057600017,0.0001,
1674086400000,0.0001,
1674115200015,0.0001,
1674144000012,0.0001,
1674172800000,0.0001,
1674201600000,0.0001,
1674230400000,0.0001,
1674259200013,0.0001,
1674288000001,0.0001,
1674316800016,0.0001,
1674345600000,0.0001,
1674374400000,0.0001,
1674403200023,0.0001,
1674432000014,0.0001,
1674460800014,0.0001,
1674489600016,0.0001,
1674518400008,0.0001,
1674547200008,0.0001,
1674576000000,0.0001,
1674604800012,0.0001,
1674633600000,0.0001,
1674662400010,0.0001,
1674691200010,0.0001,
1674720000003,0.0001,
1674748800020,0.0001,
1674777600008,0.0001,
1674806400000,9.541e-05,
1674835200000,0.0001,
1674864000009,0.0001,
1674892800018,0.0001,
1674921600005,0.0001,
1674950400011,0.0001,
1674979200000,0.0001,
1675008000008,0.0001,
1675036800001,0.0001,
1675065600000,0.0001,
1675094400000,0.0001,
1675123200005,0.0001,
1675152000000,0.0001,
1675180800007,0.0001,
1675209600013,0.0001,
1675238400000,0.0001,
1675267200012,0.0001,
1675296000004,0.0001,
1675324800023,0.0001,
1675353600003,0.0001,
1675382400010,0.0001,
1675411200000,0.0001,
1675440000000,0.0001,
1675468800010,0.0001,
1675497600000,0.0001,
1675526400000,0.0001,
1675555200016,0.0001,
1675584000009,0.0001,
1675612800018,0.0001,
1675641600001,0.0001,
1675670400000,0.0001,
1675699200012,0.0001,
1675728000004,0.0001,
1675756800011,0.0001,
1675785600018,0.0001,
1675814400009,0.0001,
1675843200010,0.0001,
1675872000000,0.0001,
1675900800014,0.0001,
1675929600006,0.0001,
1675958400001,0.0001,
1675987200012,0.0001,
1676016000005,0.0001,
1676044800020,0.0001,
1676073600007,7.684e-05,
1676102400002,5.572e-05,
1676131200021,5.241e-05,
1676160000004,5.343e-05,
1676188800000,0.0001,
1676217600002,2.27e-05,
1676246400006,2.074e-05,
1676275200008,6.323e-05,
1676304000002,0.0001,
1676332800013,0.0001,
1676361600014,0.0001,
1676390400016,8.887e-05,
1676419200011,2.377e-05,
1676448000000,2.63e-05,
1676476800005,9.071e-05,
1676505600019,0.0001,
1676534400000,0.0001,
1676563200001,0.00023171,
1676592000003,0.0001,
1676620800016,0.0001,
1676649600000,0.0001,
1676678400011,0.0001,
1676707200000,0.0001,
